cod_ibge,municipio,pop2016,govpop2015,mortalidade2015,tx_homicidios2015,despesa2016,enem_media2015,enem_desvpad2015,transf2016,ideb_i2015,ideb_f2015
220385,Floresta do Piauí,2517.0,0.06719681908548708,,,,427.490909090909,68.78137472032314,2630879.68,3.9,3.9
220415,Francisco Macedo,3113.0,0.05134000645786245,0.05128205128205128,,10288643.07,431.9023809523809,98.0298846621566,3290675.0,3.9,3.6
220440,Gilbués,10518.0,0.05725699067909454,0.005952380952380952,,25106257.39,418.45123456790117,66.74196556448183,9111573.06,3.1,3.0
220520,Jaicós,18725.0,0.031993569131832794,0.008403361344537815,0.00010718113612004288,35582599.67,434.2112582781456,83.69351105728481,20936531.9,3.5,3.0
220530,Jerumenha,4388.0,0.07194899817850638,0.02,,,404.10181818181815,58.68563893191735,4298290.87,3.9,2.8
220550,José de Freitas,38440.0,0.04825912199196116,0.01579778830963665,0.00010440048024220912,,432.4613367174279,79.74602203063421,34205824.2,4.0,3.6
220553,Jurema,4671.0,0.05561520292033498,0.043478260869565216,0.00021473051320592657,15647024.8,416.6587301587302,77.05245518459743,6940639.6,,3.4
220559,Lagoa do Sítio,5068.0,0.0546859520507232,0.047619047619047616,0.00019813750743015646,12036806.33,426.17,74.14065504388994,6116656.9,3.9,3.4
220600,Marcos Parente,4479.0,0.06159339433162241,,,9152830.38,424.934,68.5449159237204,4376310.87,4.2,2.8
220630,Miguel Leão,1231.0,0.1125506072874494,,,8109492.73,406.7358974358975,57.61181570686552,2093185.04,2.3,3.6
220670,Nazaré do Piauí,7245.0,0.05329844374053161,0.013333333333333334,0.0001377220768489189,16129198.94,427.27224489795924,72.8339705033581,6609979.76,4.2,3.7
220690,Novo Oriente do Piauí,6474.0,0.07110905445010028,0.0375,0.00015424957581366652,,423.6337662337663,78.70862757897439,6927235.89,3.2,
220740,Palmeira do Piauí,4973.0,0.05421686746987952,0.015625,,,444.9127659574468,83.2413026023373,4272968.82,4.2,
220793,Pedro Laurentino,2488.0,0.061668681983071336,0.06451612903225806,,9500243.66,385.1210526315789,54.243049518372686,3005879.36,3.9,3.8
220870,Redenção do Gurguéia,8618.0,0.048720930232558135,0.0075187969924812035,0.00011627906976744187,,419.0114186851209,66.50742837370214,8695625.45,3.0,2.7
220910,Santa Cruz do Piauí,6134.0,0.04814754365921332,,,12873189.88,428.1253086419753,81.60229183308634,6136494.45,3.9,4.3
220920,Santa Filomena,6155.0,0.07492280188525922,0.016528925619834708,0.00016252234682268812,,422.0220338983049,75.7695372956628,5274902.2,4.5,3.4
220940,Santo Antônio de Lisboa,6270.0,0.0619795003203075,,,11433380.76,455.50473933649255,95.07732730734449,5162126.92,3.8,2.8
221020,São José do Piauí,6606.0,0.042511346444780634,0.01098901098901099,,11888133.8,444.14090909090913,75.05937797549356,5745012.34,,
221030,São Julião,6253.0,0.050448430493273536,0.02325581395348837,0.00032030749519538755,17788089.19,427.29326923076917,86.91263023325628,5940645.22,3.8,
221090,Socorro do Piauí,4506.0,0.05518617021276597,,,,396.81847826086977,57.904035672044586,5006548.28,,
221095,Tamboril do Piauí,2861.0,0.07716590669940372,,,10266055.24,421.86478873239423,70.08325884992904,4217103.37,4.1,3.7
221097,Tanque do Piauí,2712.0,0.08361080281169071,0.022727272727272728,,,438.0351851851853,63.92774269293511,3224863.21,5.8,5.5
221150,Vera Mendes,3028.0,0.07239669421487603,0.043478260869565216,,11899193.28,420.3891891891892,77.19510557233744,4523939.58,3.9,3.2
230180,Baixio,6214.0,0.08292997741206841,0.04938271604938271,,,436.0427884615387,78.09784427931291,6037614.68,4.7,4.3
230200,Barro,22361.0,0.04407738228825351,0.0091324200913242,0.00044885318012478117,,449.0358748778103,85.81041288949807,16665397.19,5.3,4.1
230250,Brejo Santo,48451.0,0.05491509905110704,0.021170610211706103,0.0003745630098218745,143365848.75,451.81095679012293,97.45363249871832,49617509.27,8.1,6.7
230270,Campos Sales,27167.0,0.06308299229436272,0.010554089709762531,0.0005161670906610625,55196442.87,441.91392405063317,90.19868150148943,21438883.07,5.5,4.4
230300,Caridade,22065.0,0.03270642201834864,0.003952569169960474,0.00027522935779816516,44829650.85,431.88034682080917,72.63294267783482,18996268.68,4.8,4.0
230340,Carnaubal,17549.0,0.04644104678463036,0.004219409282700422,0.00017179178835251675,38798648.63,437.63779385171836,85.04435735301821,14879182.01,5.7,5.2
230365,Catunda,10331.0,0.06838935302117738,0.03125,,,440.6273809523809,80.77904787217689,11584422.8,6.4,4.1
230435,Forquilha,23801.0,0.04871729527692832,0.004098360655737704,0.00021236833163438667,47406196.55,438.3717766497464,89.3434078588691,17871292.49,6.5,5.0
230495,Guaiúba,26091.0,0.04798575906505166,0.009404388714733545,0.00042568012073836153,49447531.71,432.8757971014498,78.53312637841843,20644152.62,4.8,3.9
230570,Ipaumirim,12327.0,0.04908573750507923,0.037037037037037035,0.00016253555465258024,,445.23799472295525,86.01163869927963,11514894.98,4.1,3.7
230600,Iracema,14098.0,0.05102693483050245,0.005291005291005291,0.00035534077180015633,38485767.7,433.05267326732667,84.3109715187454,15623050.48,5.2,3.9
230700,Jaguaruana,33607.0,0.06346171083689384,0.007177033492822968,0.00035854073919149064,65144868.11,451.14952681388087,91.15256435629213,31417221.63,6.3,4.9
230720,Jati,7827.0,0.12783399513257332,0.02307692307692308,,26443513.11,435.49066147859895,87.84511577530287,8198572.29,6.3,4.3
230860,Monsenhor Tabosa,17025.0,0.06895132847401833,0.03125,0.0001763461086292029,42458233.24,431.7771929824557,76.03133404174731,20177587.59,5.8,4.2
230910,Mulungu,12682.0,0.04790036723614882,,0.0005588376177550695,21745184.38,428.0965517241378,76.81192730964437,10444905.65,5.1,4.5
231000,Palhano,9248.0,0.060158540558149634,,0.0002171788467803236,20270172.13,459.06013071895376,89.75939082510712,8050643.68,6.0,5.1
231020,Paracuru,33665.0,0.053281876383653434,0.010362694300518135,0.0001495841560461916,81290455.12,447.7190375088465,87.74493818435715,31833232.31,5.7,5.0
231025,Paraipaba,32256.0,0.042237228787594575,0.012526096033402923,0.0007190645907584569,62019714.79,453.66304163126574,94.89388139629929,25416624.58,6.4,
231060,Penaforte,8888.0,0.0812067596688216,0.005847953216374269,0.0003402517863218782,26476549.84,453.68452722063006,95.24913696847072,11190242.07,6.3,4.4
231100,Poranga,12234.0,0.056200916230366486,0.017964071856287425,0.0004908376963350785,,441.53250000000014,66.13780359864964,11782667.5,6.3,4.3
231123,Potiretama,6337.0,0.09211775878442544,0.013513513513513514,,,415.5636842105265,78.84755163639002,9666915.39,5.7,4.8
231135,Quixelô,14903.0,0.057462037594487925,0.004464285714285714,0.00026757642651682387,36964780.17,447.25424657534273,87.03864567210097,16051581.08,5.1,4.5
231190,Saboeiro,15715.0,0.06030597346537168,0.015463917525773196,0.0001904399162064369,,436.15486111111125,73.42705862255238,16302702.71,6.0,4.9
231280,Senador Sá,7442.0,0.05918284240532104,,,16440255.02,428.47838983050855,76.20852914203282,5959608.02,6.5,4.4
231300,Solonópole,18127.0,0.057643417707527365,0.015306122448979591,0.0002210677572676025,42300744.04,436.61846153846153,84.44412598667917,18447606.26,6.2,4.7
231370,Umari,7668.0,0.06379647749510763,0.03125,0.0001304631441617743,17840696.45,439.43504672897177,79.26401142854358,7021547.41,4.6,4.6
231380,Uruburetama,21411.0,0.06634914646798076,0.00554016620498615,0.00014146939545411674,40006100.86,438.6021069692058,80.19385408225784,18534629.8,5.6,4.5
231395,Varjota,18188.0,0.06671812968681076,,0.00011027790030877812,42680949.51,449.1240249609983,94.71603159259459,14624461.07,7.2,4.4
231400,Várzea Alegre,40255.0,0.04652788178323598,0.005494505494505495,7.488392990864159e-05,65213639.8,438.6752941176474,88.11338853315685,35162060.96,5.2,4.1
240050,Alexandria,13839.0,0.03400231013572047,0.012578616352201259,0.0004331504475887958,40235224.53,444.045411764706,93.45439576910364,18831561.59,,3.7
240060,Almino Afonso,4876.0,0.03286384976525822,,0.00020412329046744235,13390618.55,446.2627659574469,100.28461367479136,5780990.94,,
240090,Antônio Martins,7221.0,0.04413601665510064,0.00909090909090909,0.0008327550312283138,15075778.35,434.0829145728646,78.22886269874519,7017630.86,4.2,3.4
240150,Barcelona,4065.0,0.08214461387112641,0.043478260869565216,0.0002459419576979833,,441.57131782945737,82.56889849714001,3289295.16,4.5,3.2
240160,Bento Fernandes,5493.0,0.07896665445218029,0.015873015873015872,,14876318.42,423.1679999999997,76.815678805468,4883375.27,3.4,2.9
240185,Caiçara do Norte,6606.0,0.05738575982996812,0.010869565217391304,,,445.4090090090091,93.8077323325356,4502961.7,4.0,
240240,Carnaúba dos Dantas,8117.0,0.0435052827843381,0.020833333333333332,0.0001243008079552517,16901470.29,470.33917910447786,104.1326807530745,3816254.96,4.8,4.8
240280,Coronel Ezequiel,5590.0,0.07356362985502059,0.010416666666666666,0.00017898693395382138,13716725.98,431.1007092198581,69.05041584280897,4783367.66,4.0,3.2
240360,Extremoz,27933.0,0.04425068119891008,0.022887323943661973,0.0007992733878292461,,437.2360483870966,84.75709687722292,15990581.6,4.1,3.7
240370,Felipe Guerra,6033.0,0.07783136537502079,,0.00016630633627141194,,431.5775757575757,80.4209115930727,4012343.94,5.8,4.1
240400,Frutuoso Gomes,4204.0,0.07000946073793755,,0.0004730368968779564,10285860.41,439.34793814432993,99.69528767362957,5565176.61,3.6,
240410,Galinhos,2650.0,0.07004643962848298,,,9945197.2,445.9620689655172,78.5470305603733,1258161.63,3.8,3.6
240450,Guamaré,14975.0,0.225654342923529,0.026845637583892617,0.00041003211918266933,192278380.15,432.40366492146575,87.45319730471012,9601806.25,,
240460,Ielmo Marinho,13559.0,0.049850746268656716,,0.00022388059701492535,33426439.99,420.4685567010309,78.6410813746313,8078093.46,4.4,3.3
240520,Janduís,5402.0,0.05775973426831519,,0.0012917512456172725,13654132.03,414.1542105263159,77.87547758205206,3931437.44,4.0,4.0
240540,Japi,5306.0,0.05311218784942229,0.010416666666666666,0.0003727171077152441,,428.9694656488549,75.87272733195502,5433042.46,3.7,2.8
240615,Jundiá,3881.0,0.04596208776941054,,0.00025967281225655674,11666274.17,429.24687500000016,79.51828118592076,3572486.47,3.4,
240660,Lagoa Salgada,8206.0,0.05391795627609924,0.014285714285714284,0.0004912797838368951,17171879.34,444.8623966942146,86.89539062616814,6126874.28,3.7,3.1
240670,Lajes,11234.0,0.050757779571338896,0.006896551724137931,0.00017935611155950142,26149787.7,426.9832317073172,73.75194597078948,9270204.88,5.2,4.6
240720,Macau,31592.0,0.03943419119994891,0.014084507042253518,0.0004150967494731464,,448.3243165467625,89.19942572160379,12527873.65,4.0,3.1
240895,Rio do Fogo,10830.0,0.06980851459379067,0.012345679012345678,9.295408068414204e-05,28260442.27,415.4126923076925,66.70687414622692,8822523.63,3.6,2.7
240970,Pedro Avelino,6998.0,0.06332341691457713,0.023809523809523808,0.00042498937526561835,,402.91359223300964,59.33509864394766,7168661.72,4.0,
241000,Pilões,3799.0,0.06673756979526721,0.0196078431372549,0.00026588673225206064,,434.97205882352927,83.88157586182547,3871866.53,3.7,3.9
241050,Rafael Fernandes,5078.0,0.04027777777777778,0.019230769230769232,,,459.82197802197817,91.76212196821741,3802035.25,3.5,
241100,Rodolfo Fernandes,4546.0,0.0725753243897075,,0.0004398504508467121,12751252.61,426.54000000000013,81.6488942698177,3588968.67,3.8,3.1
241170,São Bento do Trairí,4372.0,0.08360352014821677,0.013157894736842105,,,429.23539823008855,82.50222390980265,4218810.68,3.8,2.9
241200,São Gonçalo do Amarante,99724.0,0.031233462243028694,0.018561484918793503,0.0007123956849175657,225123572.49,443.49494896624014,88.38805350994089,58098273.11,4.1,3.3
241210,São João do Sabugi,6240.0,0.04937278867803152,0.028985507246376805,,16778498.32,473.2458333333333,104.5582238232758,4545943.37,5.6,5.2
241290,São Tomé,11214.0,0.05881302989736725,,0.00035698348951361,26956817.09,417.2673366834172,69.48051531564435,9231124.42,3.7,2.8
241330,Serra de São Bento,5877.0,0.04861465238823729,0.03896103896103896,0.00016998130205677376,12987427.89,456.7362637362638,87.63216623602635,5525527.69,3.7,
241350,Serrinha,6470.0,0.0725682724762197,0.021052631578947368,0.00015342129487572875,,435.81117318435724,85.84661581851847,6481284.85,4.9,3.5
241380,Taboleiro Grande,2542.0,0.11040508339952344,,,11350428.11,434.5842105263157,78.31682261327049,2129963.33,4.0,
241390,Taipu,12398.0,0.05021834061135371,0.006060606060606061,8.086689309396733e-05,23608490.83,425.9305699481865,80.06124184664907,7661258.81,4.0,3.5
241400,Tangará,15700.0,0.04063365316504605,0.01694915254237288,0.0007727477622512718,31925976.24,435.7039260969976,81.23980567564612,12956559.2,4.2,3.3
241410,Tenente Ananias,10731.0,0.0402028931053917,0.02,,21493160.08,422.729963898917,73.77288299625006,7912085.43,4.2,
241445,Triunfo Potiguar,3346.0,0.11527035056446824,0.018867924528301886,0.00029708853238265005,,417.288775510204,80.91253249002335,2608609.03,3.5,3.9
241450,Umarizal,10808.0,0.05842178126442086,0.018518518518518517,0.00046146746654360867,19737652.75,437.82269076305283,85.00021746444399,7931240.56,3.7,
241470,Várzea,5534.0,0.04698838896952105,,,11521536.86,454.373214285714,106.63379277953243,3364719.87,3.7,3.1
241475,Venha-Ver,4154.0,0.0694006309148265,0.018867924528301886,0.0007279786459597188,,455.98800000000006,85.32217368567787,6186971.14,4.3,3.8
241480,Vera Cruz,12196.0,0.04543941411451398,0.030303030303030307,0.00016644474034620507,24200705.38,431.1696506550221,73.10836817378059,6539726.18,4.1,3.7
241500,Vila Flor,3145.0,0.08536585365853659,,,,418.6285714285717,69.03693767025446,2829505.37,3.7,2.3
250010,?gua Branca,10172.0,0.03996826341366657,0.01801801801801801,9.91768322919766e-05,24504657.39,448.0862222222223,88.36251748804692,10781267.95,6.0,4.7
250020,Aguiar,5567.0,0.06423829176386148,0.014285714285714284,,17411284.75,410.88597560975603,79.4513833576688,8878089.66,4.6,3.7
250040,Alagoa Nova,20596.0,0.035268292682926826,0.008849557522123894,0.0003902439024390244,41366361.95,438.6309037900873,86.28461412559255,12857472.27,4.2,3.0
250057,Algodão de Jandaíra,2488.0,0.12404040404040405,0.0392156862745098,0.0008080808080808081,12987672.2,425.38611111111123,85.0160792469848,4554211.88,4.0,3.1
250073,Amparo,2229.0,0.14828209764918626,,,,432.33797468354425,71.93345269315469,2979910.97,5.3,3.4
250077,Aparecida,8348.0,0.04356771148493283,0.023622047244094488,,15413777.43,440.67789115646247,87.77946354033148,5525154.42,4.5,4.3
250110,Areia,22940.0,0.033621808740804844,0.007832898172323759,0.0003894418000865426,34506854.54,437.12821833161684,87.69621032859767,14702092.54,,
250115,Areia de Baraúnas,2137.0,0.08191489361702127,,,11181893.25,412.3378378378378,58.043917048268774,2422554.09,,3.6
250130,Aroeiras,19178.0,0.063111851697563,0.01845018450184502,0.00036450739429285566,35890497.34,426.0448805460754,76.23029244707712,20561734.83,3.9,2.7
250160,Barra de Santa Rosa,15286.0,0.0478045559590624,0.013513513513513514,6.602839220864973e-05,30803528.56,434.9131840796023,79.46268278520675,12963352.32,4.7,3.7
250190,Belém,17640.0,0.05268841650562692,0.00425531914893617,0.00011367511651699443,28732044.11,432.8582202111613,83.56782628608352,11627277.14,4.6,3.7
250200,Belém do Brejo do Cruz,7334.0,0.05669398907103825,0.02,0.0005464480874316941,19805552.31,425.3783251231528,76.64842795564688,7233662.45,4.3,4.4
250205,Bernardino Batista,3398.0,0.08849821215733017,0.017543859649122806,,15791145.81,419.0666666666667,59.030949151665155,4737563.83,4.4,3.8
250220,Bom Jesus,2550.0,0.07582938388625593,,,11519112.89,438.5703389830506,87.92995202507488,3604427.82,4.5,3.2
250240,Bonito de Santa Fé,11814.0,0.04262238959260528,0.013157894736842105,8.558712769599452e-05,20994004.29,444.03465346534654,105.5468366286422,7893304.35,4.4,
250250,Boqueirão,17757.0,0.05149971703452179,0.010309278350515464,0.0002829654782116582,34790954.11,437.10433386837883,86.41255973282861,16741065.18,4.8,2.7
250260,Igaracy,6182.0,0.07478597964787595,0.024096385542168683,0.0003230495881117752,15274369.73,421.0322115384616,77.50695010702094,6236056.21,4.6,4.2
250390,Camalaú,5996.0,0.04605593702897337,0.030927835051546393,,17271784.77,427.5052023121387,73.96280434290581,4815539.45,5.0,4.9
250410,Carrapateira,2635.0,0.10803537101114956,,,11312791.91,436.89756097560957,86.80559631371382,2039233.72,5.7,4.5
250470,Congo,4785.0,0.06569037656903766,0.02631578947368421,0.00020920502092050208,14751365.68,424.6491017964073,79.60642181235559,4901552.53,4.4,4.1
250480,Coremas,15418.0,0.04516840807320397,0.01345291479820628,0.0003893828282172757,28125671.57,440.6965968586392,99.42693020671257,16247713.46,4.1,3.9
250520,Cuitegi,6815.0,0.05759391901768748,0.019417475728155338,,16204687.29,421.16516393442635,68.40598347873654,4857285.13,4.1,3.6
250530,Curral Velho,2520.0,0.08878319460959176,,,11766654.89,429.1653333333332,78.24027353993341,3203086.16,4.6,3.7
250535,Damião,5296.0,0.06443004193671369,0.0136986301369863,,,419.3324503311261,73.72542261632584,5596662.78,4.1,4.1
250540,Desterro,8280.0,0.033442384587422755,0.015873015873015872,0.00024233612019871557,16604814.08,444.5875536480686,91.38634768222474,8644510.27,3.6,
250590,Emas,3507.0,0.08034433285509325,,0.00028694404591104734,13285252.78,432.3155555555557,79.10880296825826,4115215.22,4.3,3.8
250620,Frei Martinho,2988.0,0.08238446081714669,,,,433.70517241379343,86.52015381685214,2666361.01,4.5,3.3
250625,Gado Bravo,8443.0,0.060710059171597636,0.006711409395973154,0.00023668639053254438,19062446.5,423.2147959183676,68.9185787571599,10590059.49,3.8,2.8
250660,Ibiara,5949.0,0.05172413793103448,,0.00033478406427854036,14475355.17,426.3300578034685,78.71486605328967,5806645.95,4.8,3.5
250710,Itapororoca,18527.0,0.04783984289766528,0.013574660633484163,0.0002181976871045167,30699363.62,439.6806794055197,84.59493287705595,11604997.04,4.0,3.0
250720,Itatuba,10809.0,0.047862929509265295,0.005714285714285714,0.00046559269950647176,21399389.5,434.06619047619074,80.81223703916726,9690309.47,3.9,3.4
250730,Jacaraú,14348.0,0.05525286392847164,,0.00020955574182732607,31741006.5,430.69163498098925,78.74981291822272,11760654.58,4.1,3.4
250760,Juarez Távora,7901.0,0.05719745222929936,0.008333333333333333,,16442480.07,449.17183908045996,94.8689467826552,6370138.44,4.6,2.5
250800,Juru,9880.0,0.04892842701172665,,,23031675.17,453.1727659574472,93.31652746364028,11327728.86,4.8,
250820,Lagoa de Dentro,7645.0,0.07061294133088332,0.007874015748031496,0.0003937524609528809,20149052.51,420.27400000000006,79.6387178798238,8440365.27,4.1,3.4
250830,Lagoa Seca,27398.0,0.04279370205894227,0.014084507042253518,0.0002202077292912981,45352831.27,450.9214839424146,94.84283897878643,16851354.35,4.9,
250840,Lastro,2745.0,0.0922242314647378,0.020833333333333332,,11936375.91,435.85375000000016,85.75140528213888,3511991.72,4.6,3.4
250850,Livramento,7371.0,0.056968048946295036,0.021739130434782608,0.00027192386131883074,16658164.57,425.8430939226516,74.7572866707618,7884967.02,5.3,3.8
250880,Malta,5668.0,0.05447813822284908,,0.00035260930888575463,13685873.2,472.3843137254902,94.7512596206003,4781550.77,4.6,4.5
250920,Massaranduba,13755.0,0.044455837117328256,0.005555555555555557,7.323861139592794e-05,27214629.18,452.0508130081302,87.30042931463737,9503843.93,4.4,3.8
250930,Mataraca,8345.0,0.07287991239810196,0.006211180124223602,,26418480.91,421.1475490196077,79.55981511513978,7197755.23,3.5,3.2
250939,Maturéia,6516.0,0.05713398540599285,,,18200172.19,456.6631868131867,87.51098568295568,5711462.97,4.4,3.4
250940,Mogeiro,13300.0,0.045205376586318236,0.008928571428571428,,28726651.92,431.4405303030304,74.62695453684239,15283278.46,3.8,3.6
250960,Monte Horebe,4793.0,0.04874973733977726,0.030769230769230767,0.0002101281781886951,11835635.15,441.05741935483866,82.53595591783649,4588171.44,4.6,3.2
250980,Mulungu,9882.0,0.05050813008130081,0.008403361344537815,0.0002032520325203252,,421.834,74.21594692442757,8378449.04,4.2,4.0
251000,Nazarezinho,7307.0,0.04714402842306641,0.01,0.00013664935774801855,15423364.99,450.8526548672568,85.62196611740029,9262759.25,4.4,3.4
251040,Olho d'?gua,6578.0,0.06740896780018056,0.0449438202247191,,,438.8268722466961,89.82257649465681,5549645.26,5.2,3.6
251060,Ouro Velho,3033.0,0.08600727753886868,0.05128205128205128,,10914519.18,441.9657894736843,98.64798636584068,3443075.44,5.1,
251170,Pilõezinhos,5099.0,0.05627198124267292,,,,434.5536363636364,77.48548568114356,4431371.94,3.9,3.2
251270,Remígio,19368.0,0.045589848033839885,0.018656716417910446,0.00036555433704109873,21676110.78,441.9344956413452,93.3362460730605,18450983.11,4.3,3.0
251278,Riacho de Santo Antônio,1955.0,0.13832553302132086,,,11199164.67,440.1174603174602,81.61738733889135,2408538.07,4.4,
251315,Santa Cecília,6570.0,0.05590156463618411,,0.00030381285128360934,16420516.8,455.2361111111112,72.69009135945996,4679334.79,4.4,3.3
251320,Santa Cruz,6582.0,0.0484876120991032,0.027777777777777776,0.0001519987840097279,,444.64518828451895,82.61157242795359,5641782.56,5.9,
251330,Santa Helena,5902.0,0.06168666553996958,0.014285714285714284,,,443.4101886792452,87.24018488012739,5983203.41,5.7,4.6
251410,São João do Tigre,4427.0,0.06836642599277977,0.0392156862745098,0.0006768953068592057,20736130.52,430.980487804878,60.590053719699725,5030070.71,4.8,
251420,São José da Lagoa Tapada,7678.0,0.04715383613390648,0.008771929824561403,0.0002605184316790413,18090805.89,438.3342857142853,86.92539432016987,8125868.37,4.0,
251430,São José de Caiana,6256.0,0.05231904991173166,0.02247191011235955,0.0006419515326592843,14614962.76,424.3409523809523,72.26404001890205,5759407.57,3.6,2.4
251450,São José de Piranhas,20062.0,0.05046101423130888,0.01954397394136808,0.00010022048506714772,35377162.0,445.6427906976751,90.11956842616324,16313330.89,5.2,4.4
251465,São José do Brejo do Cruz,1793.0,0.13146067415730334,,,11065998.79,432.081818181818,87.52605463708723,1965909.0,4.6,4.1
251500,São Miguel de Taipu,7131.0,0.06822997598530868,0.011904761904761904,0.0005650515609549371,16608697.38,416.3204819277111,71.34381417034275,6069080.4,3.5,2.7
251580,Serra Redonda,7036.0,0.06082518077413866,,,13111556.37,438.7059880239518,79.6579091744696,3901033.21,4.4,2.5
251590,Serraria,6123.0,0.05038192751503332,,0.00032504469364537625,,428.61953125000014,80.2101885045536,5185395.18,3.8,
251600,Solânea,26551.0,0.038340689758360136,0.007978723404255319,0.00011221665295129795,37872013.21,438.4686084142393,85.0633256455193,18987460.84,3.9,3.3
251615,Sossêgo,3522.0,0.08546762589928057,0.043478260869565216,,12654888.93,444.86460176991136,89.02846848094832,3891334.62,4.9,3.3
251675,Tenório,3039.0,0.08900697442710064,,,12392255.98,423.81666666666655,88.03638920674452,3026972.21,4.0,2.7
260060,Alagoinha,14431.0,0.05550519489575344,0.0223463687150838,0.0002091904330241964,32889659.82,448.8294765840219,90.71703036554968,11889471.93,4.0,
260100,Angelim,10965.0,0.021595294982539967,0.006097560975609756,0.0005513692335967653,,441.2024691358027,78.95832850905163,11331451.64,4.0,2.8
260130,Barra de Guabiraba,14091.0,0.03490288826775604,0.021505376344086027,0.0008600301010535369,30664583.88,451.09327354260085,86.29808334363628,7828108.47,4.8,5.1
260190,Bezerros,60469.0,0.029212069022621138,0.01397712833545108,0.0006955254529195508,108812007.81,470.2027480916033,101.55735902272279,44261388.4,5.7,4.3
260240,Brejão,8980.0,0.06541328290132384,0.014778325123152709,0.0002224941595283124,27414911.08,432.7173515981736,75.11695511166153,11020796.52,5.6,
260330,Calçado,11094.0,0.07938218390804598,,8.979885057471263e-05,29213378.63,461.85633187772936,92.99619600121498,9059464.16,4.3,3.3
260430,Cedro,11607.0,0.053495440729483285,0.015873015873015872,8.684324793747286e-05,28309976.24,454.74654788418707,101.72663250837408,9253080.83,4.4,3.9
260500,Cupira,23909.0,0.0549473595906212,0.017811704834605598,0.0006711127888930832,53894077.93,451.9160905840288,90.42725298311859,15759671.64,4.8,3.5
260540,Feira Nova,21836.0,0.03906034085674804,0.0029325513196480947,0.00032243205895900504,35739663.06,451.37412371134064,93.26489755032387,14199737.55,4.4,3.4
260670,Ibirajuba,7730.0,0.07715210355987055,,0.0002588996763754045,19857897.89,437.7030534351146,87.12596887348384,7406655.88,4.7,3.5
260700,Inajá,22374.0,0.04336129855918293,0.007092198581560284,0.00031916833850082073,43330574.59,448.7653846153844,92.42042016678137,20184415.17,4.4,2.7
260750,Itaíba,26362.0,0.033734666060881414,0.02680965147453083,0.00030289262456459186,57069029.79,434.5646853146851,73.50430022798591,21648425.52,4.2,2.9
260820,Joaquim Nabuco,16004.0,0.05155733100305849,0.00906344410876133,0.00012483615254977841,34902044.66,425.38690909090906,72.66258369256192,9591711.59,4.1,4.0
260830,Jupi,14620.0,0.050946643717728064,0.003125,0.0006196213425129088,36949206.13,451.544736842105,80.80917976462425,12472511.02,6.5,4.5
260915,Manari,20681.0,0.04181854004531573,0.039568345323741004,4.925623091321052e-05,46162563.55,421.38695652173897,63.70042227453414,18348471.74,3.8,2.9
260920,Maraial,11570.0,0.0464520536247972,,0.00042694902228673895,26459296.58,422.37683615819213,70.79586110094391,8977915.96,3.9,2.9
261210,Salgadinho,10588.0,0.0404873836707282,0.027777777777777776,,21501987.42,457.6806722689074,101.84960687152015,5664839.83,4.6,3.8
261280,Santa Terezinha,11682.0,0.04240130730196955,0.017241379310344827,0.00025802012556979444,24176448.71,452.5215017064846,92.33111451361454,8307183.45,5.0,3.8
261350,São José do Belmonte,33742.0,0.046916293018974375,0.010714285714285714,0.00017816313804673814,60201119.71,453.1212209302328,87.11514875074171,28299607.18,4.9,3.8
261430,Moreilândia,11240.0,0.054082903397971886,0.011904761904761904,,33296793.08,443.287723785166,88.59589590937634,11617356.25,4.8,2.7
261470,Tacaimbó,12872.0,0.03987277945853696,0.01098901098901099,0.0006981615080288575,24930918.16,446.78059701492543,77.2718299959247,12631307.82,4.0,3.0
261550,Tracunhaém,13643.0,0.04994115916446013,,0.0002942041776993233,,438.04144144144163,72.38685445987248,7845174.06,4.4,3.4
261560,Trindade,29842.0,0.04932416409769979,0.010135135135135136,0.0011179240489176464,70946229.8,447.9790940766549,85.76303577669762,20942308.38,5.0,4.8
261630,Vicência,32296.0,0.04216811269707995,0.0044742729306487695,0.000653045993096371,69327795.05,437.609762900976,76.9976689379041,17552450.32,4.0,3.1
270020,Anadia,17832.0,0.06656580937972767,0.022026431718061675,0.0004482546086176949,,431.951329787234,83.02455121765863,13712721.57,3.8,2.8
270235,Craíbas,24403.0,0.05821805006587615,0.02073732718894009,0.00024703557312252963,51243115.73,437.6911552346569,83.24013331948944,23219109.27,4.0,2.6
270340,Jacaré dos Homens,5391.0,0.0869405046969976,0.018518518518518517,0.0003683919690550746,,414.07065217391306,71.8326742178257,5507840.73,3.3,3.1
270460,Maravilha,9588.0,0.05997952917093144,0.012269938650306749,0.00010235414534288638,,427.90821256038663,72.32094246229242,10636360.8,3.6,2.8
270560,Novo Lino,12735.0,0.06114055208415725,,0.0006327612117377205,,406.63276836158167,68.91272106570015,9807198.57,3.8,2.6
270600,Olivença,11731.0,0.06887405886379193,0.01492537313432836,8.555783709787816e-05,28577727.7,414.7302857142857,67.99150933662175,12081162.14,3.4,2.4
270650,Passo de Camaragibe,15441.0,0.06958946754004801,0.004347826086956522,0.00045398534275893377,41665067.9,414.9206521739129,69.96883308976885,14246871.18,3.7,2.7
270660,Paulo Jacinto,7680.0,0.07511064826868002,,0.00013017443374121324,20001751.17,428.11592039801,85.25410984388748,6128782.26,3.9,3.8
