codigo,latitude,longitude,municipio,uf,bolsapib,rural,analfabetismo,saneamentoruim
2612901,"1989,8472","-1022,4534",sao benedito do sul,PE,"52,12","48,66","33,36","81,62"
2613008,"1931,9338","-987,36838",sao bento do una,PE,"28,42","47,60","29,57","59,63"
2613107,"1965,7735","-965,38229",sao caitano,PE,"45,89","23,23","29,38","53,15"
2613206,"1937,6348","-1027,9926",sao joao,PE,"37,33","54,69","32,83","80,89"
2613305,"1998,9024","-981,11693",sao joaquim do monte,PE,"44,82","31,07","35,12","37,24"
2613404,"2068,6703","-1032,7291",sao jose da coroa grande,PE,"36,07","26,09","23,63","95,48"
2613503,"1681,8531","-900,45433",sao jose do belmonte,PE,"44,08","50,43","28,22","70,51"
2613602,"1845,5733","-867,72747",sao jose do egito,PE,"36,56","34,15","22,10","39,28"
2613701,"2082,4419","-935,19925",sao lourenco da mata,PE,"30,36","5,95","15,96","66,27"
2613800,"2041,8298","-884,50324",sao vicente ferrer,PE,"37,73","34,11","30,69","61,64"
2613909,"1722,556","-921,49378",serra talhada,PE,"19,70","22,66","21,03","33,72"
2614006,"1611,8879","-896,1277",serrita,PE,"43,03","65,33","26,25","66,79"
2614105,"1835,4974","-946,05534",sertania,PE,"35,97","45,08","27,18","52,29"
2614204,"2071,9271","-998,68338",sirinhaem,PE,"20,09","46,68","25,43","74,52"
2614303,"1597,2702","-869,17318",moreilandia,PE,"50,79","38,57","25,13","88,98"
2614402,"1803,6649","-872,71201",solidao,PE,"53,19","68,12","25,96","76,51"
2614501,"2011,3204","-916,63763",surubim,PE,"30,01","24,74","24,87","45,03"
2614600,"1818,885","-872,41893",tabira,PE,"46,34","25,19","23,09","33,66"
2614709,"1952,2432","-967,03152",tacaimbo,PE,"45,44","44,32","36,79","59,72"
2614808,"1750,5762","-1028,3523",tacaratu,PE,"36,82","58,35","25,07","86,97"
2614857,"2064,7101","-1018,847",tamandare,PE,"25,18","26,77","22,95","83,57"
2615003,"1970,0077","-912,29578",taquaritinga do norte,PE,"30,72","27,88","22,95","70,88"
2615102,"1908,7395","-1049,4934",terezinha,PE,"55,40","57,55","37,15","63,08"
2615201,"1610,2992","-930,46911",terra nova,PE,"18,75","45,96","20,93","56,10"
2615300,"2059,801","-877,35961",timbauba,PE,"19,37","13,86","21,39","42,19"
2615409,"1977,5724","-927,62092",toritama,PE,"23,16","4,02","20,60","28,87"
2615508,"2077,2098","-905,14354",tracunhaem,PE,"26,11","15,98","25,21","79,06"
2615607,"1510,6492","-881,01356",trindade,PE,"34,99","13,98","25,56","59,72"
2615706,"1756,7537","-901,42454",triunfo,PE,"40,98","47,06","16,95","82,47"
2615805,"1837,8775","-995,39222",tupanatinga,PE,"44,81","65,06","38,41","77,45"
2615904,"1845,9081","-886,22359",tuparetama,PE,"37,00","19,86","21,43","40,39"
2616001,"1892,078","-995,86631",venturosa,PE,"31,09","35,57","27,60","53,15"
2616100,"1654,5705","-912,07012",verdejante,PE,"46,13","70,55","26,35","69,74"
2616183,"2004,9113","-903,04253",vertente do lerio,PE,"51,54","76,97","33,24","99,31"
2616209,"1986,2427","-915,37875",vertentes,PE,"39,64","28,98","24,44","65,58"
2616308,"2056,1276","-891,62189",vicencia,PE,"28,59","55,08","23,50","60,10"
2616407,"2060,8426","-949,40089",vitoria de santo antao,PE,"16,46","12,73","21,77","43,82"
2616506,"2017,4656","-1026,7424",xexeu,PE,"44,59","34,93","33,29","54,39"
2700102,"1768,1599","-1065,5195",agua branca,AL,"53,19","73,67","30,92","72,19"
2700201,"1940,3056","-1118,9381",anadia,AL,"39,61","48,64","36,16","84,76"
2700300,"1903,8497","-1127,0315",arapiraca,AL,"16,50","15,20","22,45","83,47"
2700409,"1967,4246","-1102,0428",atalaia,AL,"35,09","49,33","33,57","79,02"
2700508,"2024,5308","-1090,3321",barra de santo antonio,AL,"40,04","6,94","27,94","77,99"
2700607,"1979,7574","-1138,4244",barra de sao miguel,AL,"17,82","13,90","23,71","48,39"
2700706,"1853,6749","-1119,484",batalha,AL,"41,05","29,48","30,84","84,84"
2700805,"1921,3745","-1104,6243",belem,AL,"50,42","58,87","33,33","95,01"
2700904,"1843,5067","-1131,8239",belo monte,AL,"43,82","83,34","38,11","88,17"
2701001,"1954,6907","-1119,9758",boca da mata,AL,"23,34","32,30","27,32","42,00"
2701100,"1972,9162","-1069,5941",branquinha,AL,"41,69","36,95","41,80","68,48"
2701209,"1874,8133","-1090,4364",cacimbinhas,AL,"54,43","47,01","40,61","99,97"
2701308,"1959,0014","-1087,6164",cajueiro,AL,"43,74","19,23","33,86","90,74"
2701357,"2029,4892","-1034,017",campestre,AL,"42,15","16,04","32,41","63,73"
2701407,"1942,6458","-1136,5614",campo alegre,AL,"23,94","56,39","27,41","87,03"
2701506,"1891,0392","-1151,4792",campo grande,AL,"54,99","53,66","39,27","93,16"
2701605,"1809,3225","-1051,1165",canapi,AL,"69,96","67,90","40,35","97,18"
2701704,"1965,8991","-1083,1113",capela,AL,"34,79","25,92","31,98","57,44"
2701803,"1825,8377","-1090,438",carneiros,AL,"55,52","43,28","29,96","99,81"
2701902,"1945,4779","-1070,2643",cha preta,AL,"51,11","37,20","35,51","94,63"
2702009,"1910,9739","-1113,5357",coite do noia,AL,"65,29","65,80","38,95","98,93"
2702108,"2005,1236","-1038,4409",colonia leopoldina,AL,"28,71","23,48","34,59","46,75"
2702207,"1995,6406","-1119,4061",coqueiro seco,AL,"4,06","10,01","28,23","85,25"
2702306,"1946,4908","-1168,139",coruripe,AL,"13,32","11,68","23,90","85,12"
2702355,"1888,3185","-1112,3235",craibas,AL,"57,01","67,63","39,67","94,23"
2702405,"1751,2633","-1079,1496",delmiro gouveia,AL,"24,99","27,53","23,35","31,72"
2702504,"1858,8669","-1082,4052",dois riachos,AL,"63,78","53,26","39,13","99,52"
2702553,"1891,8833","-1084,935",estrela de alagoas,AL,"69,62","76,64","40,47","97,12"
2702603,"1900,4632","-1143,1654",feira grande,AL,"60,83","83,95","38,82","99,25"
2702702,"1933,5805","-1191,1006",feliz deserto,AL,"20,77","19,88","33,50","98,92"
2702801,"2002,9655","-1073,6325",flexeiras,AL,"49,69","34,95","32,20","54,45"
2702900,"1880,8143","-1130,4304",girau do ponciano,AL,"56,07","69,13","35,97","99,13"
2703007,"1990,0334","-1039,2713",ibateguara,AL,"53,80","38,38","38,75","44,43"
2703106,"1900,4854","-1103,0181",igaci,AL,"63,16","75,45","38,08","97,66"
2703205,"1903,7724","-1172,1741",igreja nova,AL,"30,38","79,50","36,97","96,21"
2703304,"1790,7024","-1066,4862",inhapi,AL,"71,36","62,57","40,36","92,72"
2703403,"1839,9537","-1112,9085",jacare dos homens,AL,"32,52","43,99","28,12","95,67"
2703502,"2039,826","-1033,46",jacuipe,AL,"50,89","37,76","30,82","77,13"
2703601,"2055,0552","-1057,4176",japaratinga,AL,"40,31","57,34","29,67","90,82"
2703700,"1865,5046","-1114,0895",jaramataia,AL,"44,74","47,59","39,17","99,35"
2703759,"1962,2509","-1149,9716",jequia da praia,AL,"21,81","76,07","28,05","98,39"
2703809,"2005,5266","-1056,5268",joaquim gomes,AL,"63,97","35,87","39,68","88,93"
2703908,"2030,0081","-1042,3558",jundia,AL,"40,56","32,72","33,73","98,22"
2704005,"1925,1862","-1140,6531",junqueiro,AL,"43,42","67,26","32,26","99,53"
2704104,"1893,1329","-1132,5932",lagoa da canoa,AL,"58,13","49,78","38,38","95,97"
2704203,"1922,952","-1126,1306",limoeiro de anadia,AL,"47,20","91,68","35,10","95,70"
2704302,"2007,1734","-1106,1628",maceio,AL,"7,19","0,07","11,86","61,89"
2704401,"1864,5441","-1100,9589",major isidoro,AL,"47,81","50,75","35,91","89,87"
2704500,"2058,9732","-1042,2975",maragogi,AL,"35,41","35,22","29,35","72,70"
2704609,"1823,1586","-1064,9878",maravilha,AL,"65,73","50,05","30,08","91,85"
2704708,"1984,5324","-1127,3482",marechal deodoro,AL,"9,82","5,62","21,90","72,76"
2704807,"1942,8062","-1106,896",maribondo,AL,"47,80","26,73","29,69","49,73"
2704906,"1931,5387","-1096,4488",mar vermelho,AL,"45,27","55,15","29,99","84,78"
2705002,"1784,8172","-1041,4997",mata grande,AL,"66,80","77,03","38,79","86,58"
2705101,"2023,9369","-1058,8675",matriz de camaragibe,AL,"34,83","7,10","31,47","94,56"
2705200,"1997,1212","-1084,7033",messias,AL,"31,72","9,05","29,90","71,11"
2705309,"1881,6597","-1078,2935",minador do negrao,AL,"41,00","57,31","43,89","99,52"
2705408,"1832,8999","-1106,2877",monteiropolis,AL,"60,14","63,73","37,49","99,65"
2705507,"1984,8428","-1078,0768",murici,AL,"36,84","17,23","30,64","46,53"
2705606,"2019,521","-1042,1274",novo lino,AL,"44,06","39,24","36,14","82,02"
2705705,"1837,343","-1098,4923",olho dagua das flores,AL,"48,33","31,31","29,22","98,69"
2705804,"1776,7465","-1084,6903",olho dagua do casado,AL,"52,23","52,57","35,08","88,17"
2705903,"1885,3952","-1161,4896",olho dagua grande,AL,"56,42","75,73","41,97","99,46"
2706000,"1847,0492","-1094,3633",olivenca,AL,"66,81","71,60","36,66","99,31"
2706109,"1827,8434","-1052,8383",ouro branco,AL,"60,44","36,95","30,53","99,18"
2706208,"1831,2441","-1116,7063",palestina,AL,"58,45","36,68","34,56","95,59"
2706307,"1909,4735","-1088,7622",palmeira dos indios,AL,"33,41","26,66","24,41","90,36"
2706406,"1811,8924","-1113,9692",pao de acucar,AL,"53,83","54,77","30,72","83,77"
2706422,"1752,2262","-1061,1817",pariconha,AL,"62,00","72,76","31,96","97,77"
2706448,"2020,4535","-1096,6294",paripueira,AL,"29,40","11,44","24,19","90,39"
2706505,"2033,8387","-1077,8105",passo de camaragibe,AL,"39,32","51,04","32,23","98,41"
2706604,"1931,5773","-1085,5218",paulo jacinto,AL,"60,66","33,91","32,00","89,11"
2706703,"1918,269","-1183,6102",penedo,AL,"28,41","25,44","22,83","71,42"
2706802,"1926,1937","-1202,0042",piacabucu,AL,"47,44","39,34","31,77","62,75"
2706901,"1974,5433","-1114,8942",pilar,AL,"25,66","4,52","24,48","77,82"
2707008,"1944,3789","-1097,3973",pindoba,AL,"34,07","42,88","35,29","99,87"
2707107,"1786,0972","-1095,3114",piranhas,AL,"47,46","42,77","30,49","54,43"
2707206,"1831,8685","-1071,3724",poco das trincheiras,AL,"73,03","85,27","33,63","98,83"
2707305,"2041,193","-1050,2787",porto calvo,AL,"30,65","21,44","28,44","87,08"
2707404,"2042,7494","-1063,8081",porto de pedras,AL,"40,74","43,08","32,26","99,14"
2707503,"1890,9718","-1169,6702",porto real do colegio,AL,"55,40","65,83","34,50","68,69"
2707602,"1925,2689","-1077,3399",quebrangulo,AL,"55,17","43,61","32,23","88,54"
2707701,"1990,5768","-1100,0182",rio largo,AL,"24,98","18,30","18,30","72,09"
2707800,"1975,4657","-1144,5856",roteiro,AL,"29,78","12,41","38,03","93,76"
2707909,"1993,5805","-1115,6897",santa luzia do norte,AL,"17,34","10,43","23,13","97,39"
2708006,"1843,5028","-1078,8263",santana do ipanema,AL,"39,63","39,50","28,94","94,48"
2708105,"1957,1058","-1057,437",santana do mundau,AL,"36,61","48,38","38,72","95,41"
2708204,"1877,3802","-1167,0819",sao bras,AL,"43,82","52,62","34,70","92,16"
2708303,"1974,0587","-1042,114",sao jose da laje,AL,"19,78","32,16","31,13","47,73"
2708402,"1811,3302","-1097,3135",sao jose da tapera,AL,"67,32","61,32","37,04","98,82"
2708501,"2017,1496","-1074,845",sao luis do quitunde,AL,"25,82","36,48","33,85","91,32"
2708600,"1963,281","-1132,1465",sao miguel dos campos,AL,"8,89","3,68","21,28","37,53"
2708709,"2042,2063","-1073,9473",sao miguel dos milagres,AL,"33,45","68,44","28,59","94,88"
2708808,"1912,4617","-1152,2659",sao sebastiao,AL,"45,41","61,55","37,41","99,76"
2708907,"1991,9783","-1111,5775",satuba,AL,"27,90","12,40","18,53","39,45"
2708956,"1810,3891","-1081,0031",senador rui palmeira,AL,"68,69","69,77","36,71","97,92"
2709004,"1928,6805","-1106,2574",tanque darca,AL,"59,22","65,04","38,52","98,07"
2709103,"1920,492","-1112,9587",taquarana,AL,"45,89","61,55","37,95","97,91"
2709152,"1932,0727","-1153,3431",teotonio vilela,AL,"34,68","15,47","28,87","61,48"
2709202,"1867,1215","-1142,306",traipu,AL,"71,43","68,77","42,76","92,41"
2709301,"1976,199","-1057,7964",uniao dos palmares,AL,"23,23","23,58","31,62","37,22"
2709400,"1946,6233","-1084,2951",vicosa,AL,"49,54","27,92","33,47","74,36"
2800100,"1870,6887","-1173,4676",amparo de sao francisco,SE,"0,25","19,12","23,84","81,96"
2800209,"1854,4789","-1183,6106",aquidaba,SE,"26,73","42,87","29,50","69,74"
2800308,"1846,6323","-1267,4438",aracaju,SE,"4,37","0,00","6,62","13,47"
2800407,"1790,8767","-1295,4189",araua,SE,"27,02","58,75","27,51","89,86"
2800506,"1822,0104","-1242,5952",areia branca,SE,"25,25","51,41","24,64","94,83"
2800605,"1860,8756","-1252,36",barra dos coqueiros,SE,"13,10","16,38","13,30","42,71"
2800670,"1790,9729","-1279,2673",boquim,SE,"24,68","37,36","24,18","99,39"
2800704,"1917,9165","-1212,0522",brejo grande,SE,"32,98","48,05","31,50","99,26"
2801009,"1803,6828","-1239,2056",campo do brito,SE,"28,92","50,27","28,17","86,02"
2801108,"1861,9604","-1171,0134",canhoba,SE,"31,04","62,11","32,18","96,36"
2801207,"1764,5702","-1115,8524",caninde de sao francisco,SE,"3,83","43,03","29,96","56,72"
2801306,"1856,2115","-1207,7364",capela,SE,"10,93","35,82","24,80","88,98"
2801405,"1783,1886","-1191,6784",carira,SE,"20,69","44,18","34,82","88,70"
2801504,"1862,6205","-1230,613",carmopolis,SE,"3,72","20,64","14,46","18,42"
2801603,"1872,5078","-1185,1332",cedro de sao joao,SE,"27,14","10,62","21,18","60,85"
2801702,"1773,5229","-1319,7602",cristinapolis,SE,"31,00","49,54","30,45","98,65"
2801900,"1839,5604","-1192,8863",cumbe,SE,"27,67","40,44","26,52","88,70"
2802007,"1841,7199","-1230,8076",divina pastora,SE,"5,93","51,48","23,15","88,23"
2802106,"1811,8131","-1295,2396",estancia,SE,"9,40","14,98","17,89","86,86"
2802205,"1825,2684","-1184,5111",feira nova,SE,"27,82","32,63","30,24","78,63"
2802304,"1795,384","-1210,619",frei paulo,SE,"9,89","40,80","26,55","90,97"
2802403,"1840,5032","-1155,8789",gararu,SE,"33,44","75,17","30,77","82,11"
2802502,"1862,0057","-1233,8651",general maynard,SE,"19,23","37,08","15,23","65,08"
2802601,"1837,7902","-1178,2655",graccho cardoso,SE,"28,37","52,12","29,95","77,99"
2802700,"1909,0663","-1208,9957",ilha das flores,SE,"36,41","34,89","25,71","89,29"
2802809,"1796,0423","-1320,4542",indiaroba,SE,"29,32","64,72","26,72","99,11"
2802908,"1812,7762","-1230,3707",itabaiana,SE,"12,75","22,14","21,81","43,66"
2803005,"1770,4613","-1294,0946",itabaianinha,SE,"31,80","50,12","29,83","59,77"
2803104,"1846,7025","-1165,2761",itabi,SE,"27,11","44,65","30,87","74,46"
2803203,"1821,784","-1273,7684",itaporanga dajuda,SE,"10,16","60,98","24,55","79,81"
2803302,"1870,2731","-1218,2239",japaratuba,SE,"7,25","53,14","20,58","92,39"
2803401,"1883,5353","-1205,4489",japoata,SE,"26,14","66,67","30,84","98,10"
2803500,"1784,9554","-1253,8933",lagarto,SE,"21,15","48,49","25,32","75,54"
2803609,"1837,7973","-1245,4595",laranjeiras,SE,"3,89","20,98","15,66","71,01"
2803708,"1793,7907","-1226,3466",macambira,SE,"30,77","52,15","31,50","68,35"
2803807,"1867,1889","-1192,1409",malhada dos bois,SE,"20,85","53,70","23,66","94,08"
2803906,"1827,4262","-1229,7431",malhador,SE,"33,60","53,28","24,73","96,17"
2804003,"1847,0215","-1237,4685",maruim,SE,"12,96","26,32","17,66","43,64"
2804102,"1822,1739","-1220,3225",moita bonita,SE,"31,54","58,19","26,52","73,77"
2804201,"1794,2015","-1157,8041",monte alegre de sergipe,SE,"31,83","40,98","33,83","59,79"
2804300,"1865,2027","-1198,3589",muribeca,SE,"24,28","55,23","24,69","87,78"
2804409,"1897,8993","-1195,9255",neopolis,SE,"21,23","43,17","22,72","83,27"
2804458,"1805,6722","-1192,2397",nossa senhora aparecida,SE,"16,80","59,39","37,75","59,49"
2804508,"1804,2363","-1171,3695",nossa senhora da gloria,SE,"17,08","33,48","26,69","67,64"
2804607,"1833,9454","-1206,244",nossa senhora das dores,SE,"24,33","34,80","28,39","93,37"
2804706,"1860,8296","-1162,6681",nossa senhora de lourdes,SE,"31,43","47,24","28,91","86,09"
2804805,"1841,6676","-1252,568",nossa senhora do socorro,SE,"11,89","3,11","10,70","40,54"
2804904,"1898,5629","-1215,6341",pacatuba,SE,"14,11","79,54","29,42","99,44"
2805000,"1784,9487","-1221,8115",pedra mole,SE,"22,14","59,75","27,72","56,32"
2805109,"1783,7319","-1288,618",pedrinhas,SE,"34,41","26,74","26,65","93,44"
2805208,"1776,7858","-1214,3465",pinhao,SE,"22,83","44,43","30,16","65,85"
2805307,"1880,2153","-1230,3842",pirambu,SE,"24,65","41,38","20,19","85,62"
2805406,"1785,9773","-1132,8457",poco redondo,SE,"34,88","72,35","35,58","69,86"
2805505,"1735,0416","-1239,4992",poco verde,SE,"36,41","43,99","29,85","55,99"
2805604,"1817,2435","-1141,6299",porto da folha,SE,"28,92","63,33","31,28","63,70"
2805703,"1882,7566","-1183,2657",propria,SE,"14,83","14,27","18,68","28,61"
2805802,"1769,2554","-1268,1402",riachao do dantas,SE,"33,93","74,87","29,23","96,84"
2805901,"1833,9007","-1236,7125",riachuelo,SE,"11,77","16,03","17,01","43,79"
2806008,"1813,0824","-1209,4456",ribeiropolis,SE,"20,21","30,54","28,50","44,99"
2806107,"1854,9779","-1232,3225",rosario do catete,SE,"1,88","29,41","14,14","64,92"
2806206,"1804,0341","-1273,3523",salgado,SE,"30,16","65,43","27,49","99,02"
2806305,"1799,2012","-1307,528",santa luzia do itanhy,SE,"28,80","77,52","33,03","91,94"
2806404,"1901,1571","-1189,0768",santana do sao francisco,SE,"32,55","35,73","21,02","52,37"
2806503,"1833,2929","-1225,3121",santa rosa de lima,SE,"27,63","43,00","27,17","86,30"
2806602,"1860,2027","-1243,1078",santo amaro das brotas,SE,"22,11","28,04","18,89","95,90"
2806701,"1833,0102","-1263,4574",sao cristovao,SE,"17,24","15,47","12,80","64,08"
2806800,"1795,4676","-1240,5246",sao domingos,SE,"32,18","49,89","33,36","98,81"
2806909,"1875,5531","-1193,2963",sao francisco,SE,"28,10","29,89","26,72","93,52"
2807006,"1820,8434","-1197,7253",sao miguel do aleixo,SE,"26,65","52,76","33,83","64,57"
2807105,"1768,0693","-1235,8589",simao dias,SE,"25,74","47,22","26,78","55,67"
2807204,"1845,8162","-1219,4077",siriri,SE,"14,42","60,26","20,69","74,52"
2807303,"1874,0963","-1176,7364",telha,SE,"28,71","61,89","27,33","34,77"
2807402,"1747,1508","-1267,8816",tobias barreto,SE,"28,58","32,91","28,34","39,54"
2807501,"1758,7158","-1305,5956",tomar do geru,SE,"39,10","62,57","32,08","97,83"
2807600,"1782,0564","-1310,8484",umbauba,SE,"26,70","37,94","24,73","99,57"
2900108,"1328,8969","-1502,1562",abaira,BA,"40,78","55,07","19,45","87,60"
2900207,"1613,213","-1008,4261",abare,BA,"46,97","47,09","26,85","56,87"
2900306,"1744,0558","-1340,4074",acajutiba,BA,"37,94","12,82","22,30","93,10"
2900355,"1746,3588","-1212,6505",adustina,BA,"29,37","64,51","35,53","76,83"
2900405,"1663,7741","-1353,8278",agua fria,BA,"38,05","63,28","27,26","97,66"
2900504,"1292,335","-1514,6485",erico cardoso,BA,"56,10","81,43","30,27","99,74"
2900603,"1522,6892","-1604,4843",aiquara,BA,"38,84","41,76","23,76","44,08"
2900702,"1696,9109","-1387,7689",alagoinhas,BA,"11,01","12,62","10,16","46,52"
2900801,"1548,6713","-1991,9937",alcobaca,BA,"18,40","47,89","23,59","73,25"
2900900,"1543,0086","-1675,1873",almadina,BA,"49,74","20,09","31,82","31,98"
2901007,"1557,3705","-1485,947",amargosa,BA,"25,77","27,54","20,85","81,37"
2901106,"1661,444","-1421,2943",amelia rodrigues,BA,"24,17","20,77","13,22","91,12"
2901155,"1360,7208","-1291,3372",america dourada,BA,"42,19","32,13","27,53","98,68"
2901205,"1408,1408","-1654,0057",anage,BA,"65,66","80,70","33,87","89,05"
2901304,"1389,902","-1445,3909",andarai,BA,"48,76","44,32","26,56","88,31"
2901353,"1544,9165","-1171,943",andorinha,BA,"38,91","56,93","25,71","65,22"
2901403,"1019,6644","-1344,2317",angical,BA,"36,70","53,59","24,55","96,50"
2901502,"1610,3535","-1391,0437",anguera,BA,"3,53","57,76","23,13","78,74"
2901601,"1719,0614","-1193,493",antas,BA,"39,31","62,75","28,33","49,96"
2901700,"1614,4059","-1414,0481",antonio cardoso,BA,"35,10","72,09","29,07","87,82"
2901809,"1492,2505","-1203,8207",antonio goncalves,BA,"49,32","47,50","19,72","89,53"
2901908,"1721,6517","-1344,7823",apora,BA,"52,08","52,03","27,81","99,13"
2901957,"1541,2875","-1574,8421",apuarema,BA,"35,80","31,40","31,03","61,32"
2902005,"1361,0481","-1625,9108",aracatu,BA,"53,61","71,35","29,38","99,29"
2902054,"1717,0185","-1396,6292",aracas,BA,"17,42","49,77","23,15","97,50"
2902104,"1629,1448","-1281,4168",araci,BA,"53,94","61,98","34,31","71,83"
2902203,"1684,0947","-1379,9006",aramari,BA,"35,79","48,93","19,58","93,57"
2902252,"1565,3739","-1737,437",arataca,BA,"38,50","46,23","31,58","84,65"
2902302,"1617,9488","-1494,8719",aratuipe,BA,"42,87","35,89","24,62","79,40"
2902401,"1565,1583","-1637,7783",aurelino leal,BA,"50,64","15,95","26,72","54,96"
2902500,"1037,6521","-1419,4156",baianopolis,BA,"35,00","74,86","30,62","97,85"
2902609,"1507,3982","-1360,9053",baixa grande,BA,"50,33","58,43","25,56","70,86"
2902658,"1681,4122","-1215,9483",banzae,BA,"60,79","65,79","26,34","86,98"
